Note,Score_duration,Time-Signature,Movement,Measure,Repeated
A♯4,0.75,3/4,1,8,1
B4,0.25,3/4,1,8,1
F♯4,0.75,3/4,1,9,1
B4,0.25,3/4,1,9,1
A♯4,1.0,3/4,1,9,1
0,1.0,3/4,1,9,1
E5,0.5,3/4,1,10,1
G♯4,0.5,3/4,1,10,1
D♯5,0.5,3/4,1,10,1
F♯4,0.5,3/4,1,10,1
C♯5,0.5,3/4,1,10,1
E4,0.5,3/4,1,10,1
D♯4,0.5,3/4,1,11,1
F♯5,1.0,3/4,1,11,1
E5,0.5,3/4,1,11,1
D♯5,0.3333333333333333,3/4,1,11,1
C♯5,0.3333333333333333,3/4,1,11,1
B4,0.3333333333333333,3/4,1,11,1
C♯5,0.75,3/4,1,12,1
E4,0.25,3/4,1,12,1
F♯4,1.0,3/4,1,12,1
A♯4,0.75,3/4,1,12,1
B4,0.25,3/4,1,12,1
B4,2.0,3/4,1,13,1
0,1.0,3/4,1,13,1
A4,1.0,3/4,1,14,0
D♯5,1.0,3/4,1,14,0
C♯5,0.75,3/4,1,14,0
B4,0.25,3/4,1,14,0
G♯4,1.0,3/4,1,15,0
E5,0.75,3/4,1,15,0
D♯5,0.25,3/4,1,15,0
E5,1.0,3/4,1,15,0
F♯4,1.0,3/4,1,16,0
A5,0.5,3/4,1,16,0
G♯5,0.25,3/4,1,16,0
F♯5,0.25,3/4,1,16,0
G♯5,0.75,3/4,1,16,0
A5,0.25,3/4,1,16,0
G♯4,1.0,3/4,1,17,0
B♯4,0.75,3/4,1,17,0
C♯5,0.25,3/4,1,17,0
D♯5,1.0,3/4,1,17,0
E4,0.5,3/4,1,18,0
G♯5,1.0,3/4,1,18,0
F♯5,0.25,3/4,1,18,0
E5,0.25,3/4,1,18,0
D♯5,0.5,3/4,1,18,0
C♯5,0.5,3/4,1,18,0
F♯4,0.5,3/4,1,19,0
G♯5,1.0,3/4,1,19,0
F♯5,0.25,3/4,1,19,0
E5,0.25,3/4,1,19,0
D♯5,0.5,3/4,1,19,0
C♯5,0.5,3/4,1,19,0
G♯4,0.5,3/4,1,20,0
E5,1.0,3/4,1,20,0
D♯5,0.5,3/4,1,20,0
C♯5,0.5,3/4,1,20,0
B♯4,0.5,3/4,1,20,0
B♯4,1.0,3/4,1,21,0
C♯5,0.5,3/4,1,21,0
D♯5,0.25,3/4,1,21,0
E5,0.25,3/4,1,21,0
B4,0.5,3/4,1,21,0
A4,0.5,3/4,1,21,0
E4,1.0,3/4,1,22,0
G♯4,0.5,3/4,1,22,0
B4,0.5,3/4,1,22,0
D♯5,0.5,3/4,1,22,0
E5,0.5,3/4,1,22,0
F♯4,1.0,3/4,1,23,0
A4,0.5,3/4,1,23,0
C♯5,0.5,3/4,1,23,0
D♯5,0.5,3/4,1,23,0
E5,0.5,3/4,1,23,0
G♯4,0.5,3/4,1,24,0
E5,0.5,3/4,1,24,0
D♯4,0.5,3/4,1,24,0
F♯5,0.5,3/4,1,24,0
E4,0.5,3/4,1,24,0
G♯5,0.5,3/4,1,24,0
B4,1.0,3/4,1,25,0
G♯5,0.75,3/4,1,25,0
E5,0.25,3/4,1,25,0
F♯5,0.75,3/4,1,25,0
G♯5,0.25,3/4,1,25,0
A5,0.5,3/4,1,26,0
C♯5,0.5,3/4,1,26,0
G♯5,0.5,3/4,1,26,0
B4,0.5,3/4,1,26,0
F♯5,0.5,3/4,1,26,0
A4,0.5,3/4,1,26,0
G♯4,0.5,3/4,1,27,0
B5,1.0,3/4,1,27,0
A5,0.5,3/4,1,27,0
G♯5,0.3333333333333333,3/4,1,27,0
F♯5,0.3333333333333333,3/4,1,27,0
E5,0.3333333333333333,3/4,1,27,0
F♯5,0.75,3/4,1,28,0
A4,0.25,3/4,1,28,0
B4,1.0,3/4,1,28,0
D♯5,0.75,3/4,1,28,0
E5,0.25,3/4,1,28,0
E5,2.0,3/4,1,29,0
0,1.0,3/4,1,29,0
0,0,0,x,x,.
E4,0.5,3/4,2,30,0
G♯4,0.25,3/4,2,30,0
E4,0.25,3/4,2,30,0
A4,0.25,3/4,2,30,0
E4,0.25,3/4,2,30,0
B4,0.25,3/4,2,31,0
E4,0.25,3/4,2,31,0
C♯5,0.25,3/4,2,31,0
A4,0.25,3/4,2,31,0
F♯4,0.25,3/4,2,31,0
D♯5,0.25,3/4,2,31,0
E5,0.25,3/4,2,32,0
E4,0.25,3/4,2,32,0
G♯5,0.125,3/4,2,32,0
E5,0.375,3/4,2,32,0
F♯5,0.125,3/4,2,32,0
D♯5,0.375,3/4,2,32,0
E5,0.25,3/4,2,33,0
C♯5,0.25,3/4,2,33,0
F♯5,0.125,3/4,2,33,0
D♯5,0.375,3/4,2,33,0
E5,0.125,3/4,2,33,0
C♯5,0.375,3/4,2,33,0
D♯5,0.25,3/4,2,34,0
B4,0.25,3/4,2,34,0
E5,0.125,3/4,2,34,0
C♯5,0.375,3/4,2,34,0
D♯5,0.125,3/4,2,34,0
B4,0.375,3/4,2,34,0
C♯5,0.25,3/4,2,35,0
F♯4,0.25,3/4,2,35,0
A♯4,0.25,3/4,2,35,0
F♯4,0.25,3/4,2,35,0
F♯5,0.25,3/4,2,35,0
F♯4,0.25,3/4,2,35,0
B4,0.5,3/4,2,36,0
D♯5,0.25,3/4,2,36,0
B4,0.25,3/4,2,36,0
E5,0.25,3/4,2,36,0
B4,0.25,3/4,2,36,0
F♯5,0.25,3/4,2,37,0
B4,0.25,3/4,2,37,0
G♯5,0.25,3/4,2,37,0
E5,0.25,3/4,2,37,0
C♯5,0.25,3/4,2,37,0
A♯5,0.25,3/4,2,37,0
B5,0.25,3/4,2,38,0
B4,0.25,3/4,2,38,0
E4,0.25,3/4,2,38,0
B4,0.25,3/4,2,38,0
F♯4,0.25,3/4,2,38,0
A♯4,0.25,3/4,2,38,0
B4,0.5,3/4,2,39,0
0,0.25,3/4,2,39,0
A4,0.25,3/4,2,39,0
G♯4,0.25,3/4,2,39,0
F♯4,0.25,3/4,2,39,0
E♯4,0.25,3/4,2,40,0
C♯5,0.25,3/4,2,40,0
D5,0.25,3/4,2,40,0
C♯5,0.25,3/4,2,40,0
D5,0.25,3/4,2,40,0
C♯5,0.25,3/4,2,40,0
G♯4,0.25,3/4,2,41,0
D5,0.25,3/4,2,41,0
C♯5,0.25,3/4,2,41,0
B♯4,0.25,3/4,2,41,0
C♯5,0.25,3/4,2,41,0
D5,0.25,3/4,2,41,0
E♯4,0.25,3/4,2,42,0
D5,0.25,3/4,2,42,0
C♯5,0.25,3/4,2,42,0
E♯5,0.25,3/4,2,42,0
G♯5,0.25,3/4,2,42,0
G♯4,0.25,3/4,2,42,0
A4,0.25,3/4,2,43,0
F♯4,0.25,3/4,2,43,0
0,0.25,3/4,2,43,0
E5,0.25,3/4,2,43,0
D♯5,0.25,3/4,2,43,0
C♯5,0.25,3/4,2,43,0
B♯4,0.25,3/8,2,44,0
G♯5,0.25,3/8,2,44,0
A5,0.25,3/8,2,44,0
G♯5,0.25,3/8,2,44,0
A5,0.25,3/8,2,44,0
G♯5,0.25,3/8,2,44,0
D♯5,0.25,3/8,2,45,0
A5,0.25,3/8,2,45,0
G♯5,0.25,3/8,2,45,0
F♯♯5,0.25,3/8,2,45,0
G♯5,0.25,3/8,2,45,0
A5,0.25,3/8,2,45,0
B♯4,0.25,3/8,2,46,0
A5,0.25,3/8,2,46,0
G♯5,0.25,3/8,2,46,0
B♯5,0.25,3/8,2,46,0
D♯6,0.25,3/8,2,46,0
D♯5,0.25,3/8,2,46,0
E5,0.25,3/8,2,47,0
C♯5,0.25,3/8,2,47,0
G♯4,0.25,3/8,2,47,0
C♯5,0.25,3/8,2,47,0
E4,0.25,3/8,2,47,0
G♯4,0.25,3/8,2,47,0
C♯5,0.5,3/8,2,48,0
E5,0.25,3/8,2,48,0
C♯5,0.25,3/8,2,48,0
F♯5,0.25,3/8,2,48,0
C♯5,0.25,3/8,2,48,0
G♯5,0.25,3/8,2,49,0
C♯5,0.25,3/8,2,49,0
A5,0.25,3/8,2,49,0
F♯5,0.25,3/8,2,49,0
D♯5,0.25,3/8,2,49,0
B♯5,0.25,3/8,2,49,0
C♯6,0.25,3/8,2,50,0
C♯5,0.25,3/8,2,50,0
F♯4,0.25,3/8,2,50,0
C♯5,0.25,3/8,2,50,0
G♯4,0.25,3/8,2,50,0
B♯4,0.25,3/8,2,50,0
C♯5,0.5,3/8,2,51,0
0,0.25,3/8,2,51,0
D♯5,0.25,3/8,2,51,0
E5,0.25,3/8,2,51,0
G♯4,0.25,3/8,2,51,0
A♯4,0.25,3/8,2,52,0
C♯5,0.25,3/8,2,52,0
F♯4,0.25,3/8,2,52,0
E♯5,0.25,3/8,2,52,0
F♯5,0.25,3/8,2,52,0
E5,0.25,3/8,2,52,0
D♯5,0.5,3/8,2,53,0
F♯5,0.125,3/8,2,53,0
D♯5,0.375,3/8,2,53,0
E5,0.125,3/8,2,53,0
C♯5,0.375,3/8,2,53,0
D♯5,0.25,3/8,2,54,0
B4,0.25,3/8,2,54,0
F♯4,0.125,3/8,2,54,0
D♯5,0.375,3/8,2,54,0
E4,0.125,3/8,2,54,0
C♯5,0.375,3/8,2,54,0
D♯4,0.25,3/8,2,55,0
F♯4,0.25,3/8,2,55,0
B4,0.25,3/8,2,55,0
G♯5,0.25,3/8,2,55,0
A5,0.25,3/8,2,55,0
C♯5,0.25,3/8,2,55,0
D♯5,0.25,3/8,2,56,0
F♯5,0.25,3/8,2,56,0
G♯4,0.25,3/8,2,56,0
A♯5,0.25,3/8,2,56,0
B5,0.25,3/8,2,56,0
A5,0.25,3/8,2,56,0
G♯5,0.5,3/8,2,57,0
B5,0.125,3/8,2,57,0
G♯5,0.375,3/8,2,57,0
A5,0.125,3/8,2,57,0
F♯5,0.375,3/8,2,57,0
G♯5,0.25,3/8,2,58,0
E5,0.25,3/8,2,58,0
B4,0.125,3/8,2,58,0
G♯5,0.375,3/8,2,58,0
A4,0.125,3/8,2,58,0
F♯5,0.375,3/8,2,58,0
G♯4,0.25,3/8,2,59,0
B4,0.25,3/8,2,59,0
E5,0.25,3/8,2,59,0
C♯5,0.25,3/8,2,59,0
D5,0.25,3/8,2,59,0
F♯4,0.25,3/8,2,59,0
G♯4,0.25,3/8,2,60,0
B4,0.25,3/8,2,60,0
E4,0.25,3/8,2,60,0
D♯5,0.25,3/8,2,60,0
E5,0.25,3/8,2,60,0
D5,0.25,3/8,2,60,0
C♯5,0.25,3/8,2,61,0
E5,0.25,3/8,2,61,0
A4,0.25,3/8,2,61,0
E♯5,0.25,3/8,2,61,0
F♯5,0.25,3/8,2,61,0
E5,0.25,3/8,2,61,0
D♯5,0.25,3/8,2,62,0
F♯5,0.25,3/8,2,62,0
B4,0.25,3/8,2,62,0
A4,0.25,3/8,2,62,0
G♯4,0.25,3/8,2,62,0
E5,0.25,3/8,2,62,0
C♯5,0.125,3/8,2,63,0
A4,0.375,3/8,2,63,0
B4,0.125,3/8,2,63,0
G♯4,0.375,3/8,2,63,0
A4,0.125,3/8,2,63,0
F♯4,0.375,3/8,2,63,0
E5,0.5,3/8,2,64,0
G♯5,0.25,3/8,2,64,0
E5,0.25,3/8,2,64,0
A5,0.25,3/8,2,64,0
E5,0.25,3/8,2,64,0
B5,0.25,3/8,2,65,0
E5,0.25,3/8,2,65,0
C♯6,0.25,3/8,2,65,0
A5,0.25,3/8,2,65,0
F♯5,0.25,3/8,2,65,0
D♯6,0.25,3/8,2,65,0
E6,0.25,3/8,2,66,0
E5,0.25,3/8,2,66,0
A4,0.25,3/8,2,66,0
F♯5,0.25,3/8,2,66,0
B4,0.25,3/8,2,66,0
D♯5,0.25,3/8,2,66,0
E4,0.125,3/8,2,67,0
E5,0.375,3/8,2,67,0
F♯4,0.125,3/8,2,67,0
E5,0.375,3/8,2,67,0
G♯4,0.125,3/8,2,67,0
E5,0.375,3/8,2,67,0
A4,0.25,3/8,2,68,0
C♯5,0.25,3/8,2,68,0
G♯4,0.25,3/8,2,68,0
D5,0.25,3/8,2,68,0
A4,0.25,3/8,2,68,0
C♯5,0.25,3/8,2,68,0
F♯4,0.125,3/8,2,69,0
F♯5,0.375,3/8,2,69,0
G♯4,0.125,3/8,2,69,0
F♯5,0.375,3/8,2,69,0
A♯4,0.125,3/8,2,69,0
F♯5,0.375,3/8,2,69,0
B4,0.25,3/8,2,70,0
D♯5,0.25,3/8,2,70,0
A♯4,0.25,3/8,2,70,0
E5,0.25,3/8,2,70,0
B4,0.25,3/8,2,70,0
D♯5,0.25,3/8,2,70,0
D♯4,0.25,3/8,2,71,0
F♯5,0.25,3/8,2,71,0
E4,0.25,3/8,2,71,0
G♯5,0.25,3/8,2,71,0
D♯4,0.25,3/8,2,71,0
F♯5,0.25,3/8,2,71,0
B4,0.125,3/8,2,72,0
B5,0.375,3/8,2,72,0
B4,0.125,3/8,2,72,0
G♯5,0.375,3/8,2,72,0
B4,0.125,3/8,2,72,0
B5,0.375,3/8,2,72,0
B4,0.125,3/8,2,73,0
A5,0.375,3/8,2,73,0
B4,0.125,3/8,2,73,0
F♯5,0.375,3/8,2,73,0
B4,0.125,3/8,2,73,0
A5,0.375,3/8,2,73,0
G♯5,0.25,3/8,2,74,0
E5,0.25,3/8,2,74,0
A4,0.25,3/8,2,74,0
E5,0.25,3/8,2,74,0
B4,0.25,3/8,2,74,0
D♯5,0.25,3/8,2,74,0
E5,0.25,3/8,2,75,0
E4,0.25,3/8,2,75,0
D♯5,0.25,3/8,2,75,0
E4,0.25,3/8,2,75,0
C♯5,0.25,3/8,2,75,0
E4,0.25,3/8,2,75,0
B4,0.125,3/8,2,76,0
E4,0.375,3/8,2,76,0
G♯4,0.125,3/8,2,76,0
E4,0.375,3/8,2,76,0
B4,0.125,3/8,2,76,0
E4,0.375,3/8,2,76,0
A4,0.125,3/8,2,77,0
D♯4,0.375,3/8,2,77,0
F♯4,0.125,3/8,2,77,0
D♯4,0.375,3/8,2,77,0
A4,0.125,3/8,2,77,0
D♯4,0.375,3/8,2,77,0
G♯4,0.25,3/8,2,78,0
E4,0.25,3/8,2,78,0
F♯4,0.25,3/8,2,78,0
E5,0.25,3/8,2,78,0
B4,0.25,3/8,2,78,0
D♯5,0.25,3/8,2,78,0
E4,1.5,3/8,2,79,0
0,0,0,x,x,.
A♯4,1.0,3/8,3,80,0
C♯6,2.0,3/8,3,80,0
B5,0.5,3/8,3,80,0
A♯5,0.5,3/8,3,80,0
B5,1.0,3/8,3,80,0
C♯6,1.0,3/8,3,80,0
C♯5,1.0,3/8,3,81,0
E5,2.0,3/8,3,81,0
D♯5,0.5,3/8,3,81,0
C♯5,0.5,3/8,3,81,0
D♯5,1.0,3/8,3,81,0
E5,1.0,3/8,3,81,0
F♯4,1.5,3/8,3,82,0
G♯5,0.5,3/8,3,82,0
E5,3.0,3/8,3,82,0
D♯5,0.5,3/8,3,82,0
E5,0.5,3/8,3,82,0
D♯5,6.0,3/8,3,83,0
0,0,0,x,x,.
G♯5,0.25,3/8,4,84,0
A5,0.25,3/8,4,84,0
B5,0.5,3/8,4,85,0
E5,0.5,3/8,4,85,0
E5,0.5,3/8,4,85,0
E5,0.5,3/8,4,85,0
E5,0.25,3/8,4,86,0
D♯5,0.25,3/8,4,86,0
E5,1.0,3/8,4,86,0
D♯5,0.25,3/8,4,86,0
C♯5,0.25,3/8,4,86,0
B4,0.5,3/8,4,87,0
E5,0.5,3/8,4,87,0
A4,1.0,3/8,4,87,0
G♯4,1.0,3/8,4,88,0
0,0.5,3/8,4,88,0
F♯4,0.5,3/8,4,88,0
E4,0.5,3/8,4,89,0
G♯4,0.25,3/8,4,89,0
E4,0.25,3/8,4,89,0
F♯4,0.5,3/8,4,89,0
A4,0.5,3/8,4,89,0
G♯4,0.5,3/8,4,90,0
B4,0.25,3/8,4,90,0
G♯4,0.25,3/8,4,90,0
A♯4,0.5,3/8,4,90,0
C♯5,0.5,3/8,4,90,0
B4,0.5,3/8,4,91,0
D♯5,0.25,3/8,4,91,0
B4,0.25,3/8,4,91,0
C♯5,0.5,3/8,4,91,0
E5,0.5,3/8,4,91,0
D♯5,0.5,3/8,4,92,0
C♯5,0.5,3/8,4,92,0
G♯5,0.5,3/8,4,92,0
0,0.5,3/8,4,92,0
F♯5,0.5,3/8,4,93,0
E5,0.25,3/8,4,93,0
D♯5,0.25,3/8,4,93,0
E5,0.5,3/8,4,93,0
C♯5,0.5,3/8,4,93,0
B4,1.0,3/8,4,94,0
D♯5,0.25,3/8,4,94,0
C♯5,0.25,3/8,4,94,0
D♯5,0.25,3/8,4,94,0
C♯5,0.25,3/8,4,94,0
B4,0.5,3/8,4,95,0
B5,0.5,3/8,4,95,0
B4,0.5,3/8,4,95,0
B4,0.5,3/8,4,95,0
B4,1.0,3/8,4,96,0
D♯5,0.25,3/8,4,96,0
C♯5,0.25,3/8,4,96,0
D♯5,0.25,3/8,4,96,0
C♯5,0.25,3/8,4,96,0
B4,0.5,3/8,4,97,0
E5,0.5,3/8,4,97,0
D♯5,0.5,3/8,4,97,0
G♯5,0.5,3/8,4,97,0
F♯5,0.5,3/8,4,98,0
G♯5,0.25,3/8,4,98,0
A♯5,0.25,3/8,4,98,0
B5,0.5,3/8,4,98,0
B4,0.5,3/2,4,98,0
F♯4,1.0,3/2,4,99,0
A♯4,1.0,3/2,4,99,0
B4,1.5,3/2,4,100,0
G♯5,0.25,3/2,4,84,1
A5,0.25,3/2,4,84,1
B5,0.5,3/2,4,85,1
E5,0.5,3/2,4,85,1
E5,0.5,3/2,4,85,1
E5,0.5,3/2,4,85,1
E5,0.25,3/2,4,86,1
D♯5,0.25,3/2,4,86,1
E5,1.0,3/2,4,86,1
D♯5,0.25,3/2,4,86,1
C♯5,0.25,3/2,4,86,1
B4,0.5,3/2,4,87,1
E5,0.5,3/2,4,87,1
A4,1.0,3/2,4,87,1
G♯4,1.0,2/4,4,88,1
0,0.5,2/4,4,88,1
F♯4,0.5,2/4,4,88,1
E4,0.5,2/4,4,89,1
G♯4,0.25,2/4,4,89,1
E4,0.25,2/4,4,89,1
F♯4,0.5,2/4,4,89,1
A4,0.5,2/4,4,89,1
G♯4,0.5,2/4,4,90,1
B4,0.25,2/4,4,90,1
G♯4,0.25,2/4,4,90,1
A♯4,0.5,2/4,4,90,1
C♯5,0.5,2/4,4,90,1
B4,0.5,2/4,4,91,1
D♯5,0.25,2/4,4,91,1
B4,0.25,2/4,4,91,1
C♯5,0.5,2/4,4,91,1
E5,0.5,2/4,4,91,1
D♯5,0.5,2/4,4,92,1
C♯5,0.5,2/4,4,92,1
G♯5,0.5,2/4,4,92,1
0,0.5,2/4,4,92,1
F♯5,0.5,2/4,4,93,1
E5,0.25,2/4,4,93,1
D♯5,0.25,2/4,4,93,1
E5,0.5,2/4,4,93,1
C♯5,0.5,2/4,4,93,1
B4,1.0,2/4,4,94,1
D♯5,0.25,2/4,4,94,1
C♯5,0.25,2/4,4,94,1
D♯5,0.25,2/4,4,94,1
C♯5,0.25,2/4,4,94,1
B4,0.5,2/4,4,95,1
B5,0.5,2/4,4,95,1
B4,0.5,2/4,4,95,1
B4,0.5,2/4,4,95,1
B4,1.0,2/4,4,96,1
D♯5,0.25,2/4,4,96,1
C♯5,0.25,2/4,4,96,1
D♯5,0.25,2/4,4,96,1
C♯5,0.25,2/4,4,96,1
B4,0.5,2/4,4,97,1
E5,0.5,2/4,4,97,1
D♯5,0.5,2/4,4,97,1
G♯5,0.5,2/4,4,97,1
F♯5,0.5,2/4,4,98,1
G♯5,0.25,2/4,4,98,1
A♯5,0.25,2/4,4,98,1
B5,0.5,2/4,4,98,1
B4,0.5,2/4,4,98,1
F♯4,1.0,2/4,4,99,1
A♯4,1.0,2/4,4,99,1
B4,1.5,2/4,4,100,1
D♯5,0.25,2/4,4,101,0
E5,0.25,2/4,4,101,0
F♯5,0.5,2/4,4,102,0
D♯5,0.5,2/4,4,102,0
E5,0.5,2/4,4,102,0
C♯5,0.5,2/4,4,102,0
C♯5,1.0,2/4,4,103,0
B♯4,0.5,2/4,4,103,0
A5,0.5,2/4,4,103,0
G♯5,0.5,2/4,4,104,0
F♯5,0.25,2/4,4,104,0
E5,0.25,2/4,4,104,0
F♯5,0.5,2/4,4,104,0
D♯5,0.5,2/4,4,104,0
D♯5,1.0,2/4,4,105,0
C♯5,0.5,2/4,4,105,0
G♯5,0.5,2/4,4,105,0
C♯5,0.5,2/4,4,106,0
E5,0.25,2/4,4,106,0
D♯5,0.25,2/4,4,106,0
E5,0.5,2/4,4,106,0
D♯5,0.5,2/4,4,106,0
D♯5,1.0,2/4,4,107,0
C♯5,0.5,2/4,4,107,0
C♯6,0.5,2/4,4,107,0
C♯5,0.5,2/4,4,108,0
E5,0.5,2/4,4,108,0
G♯4,0.5,2/4,4,108,0
B♯4,0.5,2/4,4,108,0
C♯5,1.0,2/4,4,109,0
0,0.5,2/4,4,109,0
G♯5,0.25,2/4,4,109,0
A5,0.25,2/4,4,109,0
B5,0.5,2/4,4,110,0
E5,0.5,2/4,4,110,0
E5,0.5,2/4,4,110,0
E5,0.5,2/4,4,110,0
E5,0.25,2/4,4,111,0
D♯5,0.25,2/4,4,111,0
E5,1.0,2/4,4,111,0
D5,0.25,2/4,4,111,0
C♯5,0.25,2/4,4,111,0
D5,0.5,2/4,4,112,0
E5,0.25,2/4,4,112,0
F♯5,0.25,2/4,4,112,0
E5,0.5,2/4,4,112,0
D5,0.5,2/4,4,112,0
C♯5,0.5,2/4,4,113,0
B4,0.5,2/4,4,113,0
A4,0.5,2/4,4,113,0
E4,0.5,2/4,4,113,0
A4,0.5,2/4,4,114,0
C♯5,0.25,2/4,4,114,0
A4,0.25,2/4,4,114,0
B4,0.5,2/4,4,114,0
D5,0.5,2/4,4,114,0
C♯5,0.5,2/4,4,115,0
E5,0.25,2/4,4,115,0
C♯5,0.25,2/4,4,115,0
D♯5,0.5,2/4,4,115,0
F♯5,0.5,2/4,4,115,0
E5,0.5,2/4,4,116,0
G♯5,0.25,2/4,4,116,0
E5,0.25,2/4,4,116,0
F♯5,0.5,2/4,4,116,0
A5,0.5,2/4,4,116,0
G♯5,0.5,2/4,4,117,0
F♯5,0.5,2/4,4,117,0
A5,0.5,2/4,4,117,0
0,0.5,2/4,4,117,0
G♯5,0.5,2/4,4,118,0
F♯5,0.25,2/4,4,118,0
E5,0.25,2/4,4,118,0
F♯5,0.5,2/4,4,118,0
D♯5,0.5,2/4,4,118,0
E5,1.0,2/4,4,119,0
G♯5,0.25,2/4,4,119,0
A5,0.25,2/4,4,119,0
B5,0.25,2/4,4,119,0
G♯5,0.25,2/4,4,119,0
E5,0.5,2/4,4,120,0
E6,0.5,2/4,4,120,0
E5,0.5,2/4,4,120,0
E5,0.5,2/4,4,120,0
E5,1.0,2/4,4,121,0
G♯5,0.25,2/4,4,121,0
A5,0.25,2/4,4,121,0
B5,0.25,2/4,4,121,0
G♯5,0.25,2/4,4,121,0
E5,0.5,2/4,4,122,0
A5,0.5,2/4,4,122,0
G♯5,0.5,2/4,4,122,0
C♯6,0.5,2/4,4,122,0
B5,0.5,2/4,4,123,0
E6,0.25,2/4,4,123,0
D♯6,0.25,2/4,4,123,0
E6,0.5,2/4,4,123,0
E5,0.5,2/4,4,123,0
B4,1.0,2/4,4,124,0
D♯5,1.0,2/4,4,124,0
E5,1.5,2/4,4,125,0
0,0,0,x,x,.
